user,bookmarks,county,state,grams,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,cal_n,cal_fat_n,carbs_n,col_n,fat_n,fiber_n,protein_n,sodium_n,sugar_n,saturated_fat_n,carbs_w,fat_w,fiber_w,protein_w,sodium_w,sugar_w,saturated_fat_w,diabetis,obese
11,137,Cheshire, New Hampshire,342.5036496,204.4180634,161.0437956,0.060788321,2.582481752,0.806109489,29.8729927,17.89343066,15.83868613,9.659124088,215.3150849,101.0264516,21.76396672,0.036636772,11.20873364,1.62552381,7.581587174,0.479181247,8.601762708,4.658258269,37.8496104,44.67798743,0.307438304,17.47240217,0.095965415,13.13259981,18.13682122,8.7,25
64,1535,Chester, Pennsylvania,344.8970684,204.2720129,163.7420195,0.064098371,2.431335505,0.592335505,31.08384365,18.1914658,14.77980456,12.3657329,223.9230169,107.0245444,23.01490336,0.035914235,11.88582152,1.36466421,7.00418937,0.34887939,11.38787403,4.916347614,38.71443358,45.03459478,0.289444703,16.25097164,0.070516132,16.76919354,18.3144476,7.8,23.9
1,9,Chester, Tennessee,306.1111111,138.0326467,177.3333333,0.057444444,1.244444444,0.324444444,24.94444444,19.68888889,6.233333333,13.46666667,269.4059009,153.0143963,23.5477239,0.054902498,16.99372361,1.048204152,4.918764959,0.2685259,12.9920129,8.768791831,35.51574498,56.35590871,0.148148148,8.128346313,0.038624339,18.54195618,26.70598712,14.8,32.4
2,39,Chesterfield, South Carolina,337.5641026,214.3172105,188.3333333,0.047666667,3,0.665051282,24.37179487,20.93333333,13.34102564,8.997435897,187.4554568,118.0036373,11.48799138,0.021845582,13.13023076,1.251874853,6.340600861,0.359372839,4.445556139,3.828269365,35.38542856,49.07123623,0.357142857,15.54333521,0.079172772,15.47700219,15.31728515,15.4,34.4
21,1372,Chesterfield, Virginia,343.872449,217.0478907,162.6180758,0.064639213,2.514723032,0.642501458,30.22915452,18.06625364,15.45488338,11.11413994,203.8592187,99.48203322,19.78498275,0.033722491,11.03628187,1.3356918,6.920821401,0.358383328,9.281352688,4.330534531,38.53667504,44.44270687,0.29937179,17.02061809,0.076488269,15.9343168,17.15599753,9.1,26.7
7,77,Cheyenne, Nebraska,367.8571429,218.6738126,192.7532468,0.059896104,2.564935065,0.723493506,31.05714286,21.41818182,13.63116883,10.56493506,212.2102241,104.6916309,21.30795797,0.031023422,11.63029052,1.332943617,6.248896404,0.343118429,9.072891719,4.72033438,38.3654418,48.19034185,0.305349412,13.44421635,0.086130179,14.95057493,19.35548946,8,28.3
1,8,Chilton, Alabama,292.375,104.0064954,127.75,0.045625,1.3,0.29925,35.1,14.175,7.4875,21.3625,288.3390425,125.7026958,36.64699329,0.037090042,13.94028438,1.230732569,5.640167981,0.293745625,23.06629131,5.085816776,47.31474714,42.17833747,0.154761905,10.50691539,0.035625,27.59303003,13.12596382,13.2,37.1
11,273,Chippewa, Michigan,343.5018315,226.9743565,158.974359,0.063358974,2.673992674,0.641498168,30.2992674,17.66556777,16.13369963,9.72967033,198.7927939,91.63065729,19.89198704,0.033288024,10.18199936,1.301675175,7.394489442,0.364151417,8.057013697,4.00293122,39.14096089,43.46679913,0.318332461,17.39223998,0.07636883,14.56960603,16.56902028,11.6,37.9
5,73,Chippewa, Minnesota,336.6438356,234.3130805,155.0273973,0.068671233,3.009589041,0.67490411,28.76027397,17.22054795,16.88219178,8.628767123,179.5470322,81.40394557,17.91701768,0.03063099,9.044464079,1.549122111,6.985551135,0.338862472,6.363511346,3.291433404,37.98554355,43.6447297,0.35828441,18.36972674,0.080345727,12.38901446,15.29411552,9.7,29.6
3,137,Chippewa, Wisconsin,372.2043796,203.8722945,174.1970803,0.069992701,1.740875912,0.626744526,32.1810219,19.35985401,17.76350365,13.95693431,222.0428479,96.05437294,24.49670803,0.035463091,10.67635239,1.014565415,7.666883952,0.31740599,12.15475933,3.943272712,39.8335317,42.75549754,0.207247132,17.41097076,0.074612444,18.4465087,15.44203145,7.4,28.5
5,247,Chisago, Minnesota,321.145749,192.8450391,151.8987854,0.057287449,2.37854251,0.590728745,30.10526316,16.87975709,13.1805668,11.78178138,216.7288227,107.5799543,21.80255685,0.033186317,11.95185993,1.330400719,6.389502207,0.330244892,10.18946627,4.631662374,38.90574802,45.67141146,0.283159823,15.42284052,0.070324851,15.91514908,17.49272575,8.6,30.1
37,784,Chittenden, Vermont,327.9744898,203.4366009,150.3137755,0.058997449,2.408928571,0.552408163,31.21913265,16.69846939,13.69553571,12.63214286,217.8432168,101.0038385,23.50272814,0.033487025,11.2202208,1.340791686,6.467938354,0.309379027,11.71624278,4.540542433,40.97215498,43.09575378,0.286777211,15.93209125,0.065762877,17.66189071,16.85451946,6.3,20.9
1,21,Choctaw, Oklahoma,386.1428571,209.6194845,183.2380952,0.081952381,2.414285714,0.677095238,34.5047619,20.35238095,16.61428571,14.3,240.0885861,117.4850629,23.89062133,0.036978154,13.05261115,1.597137734,7.665946079,0.310527026,12.46514654,4.12344552,38.61410308,45.48563351,0.287414966,15.90026341,0.080606576,19.58745891,16.7755714,16,34.2
2,9,Chowan, North Carolina,277.1111111,139.9870908,89.44444444,0.043444444,1.388888889,0.300888889,42.23333333,9.944444444,6.055555556,23.75555556,284.8075344,101.840613,43.40304237,0.041605914,11.29860972,1.193427539,4.286534049,0.247544868,30.29206927,5.932631004,59.79998134,32.30956919,0.165343915,7.890449472,0.035820106,36.45067504,16.50458393,14.1,32.4
1,12,Christian, Illinois,306,177.4129375,156.5833333,0.0715,1.575,0.474666667,26.375,17.41666667,11.76666667,17.025,209.2097738,123.4776179,17.58564902,0.036046325,13.66420305,2.285909067,5.822342643,0.994138219,9.210741078,4.192169144,36.74957202,50.1728055,0.1875,13.07762249,0.056507937,19.6419212,18.12977788,11.2,33.4
20,244,Christian, Kentucky,306.954918,181.9349745,136.6106557,0.052159836,2.217213115,0.535307377,31.21393443,15.175,12.27336066,14.73770492,221.5837909,97.07466328,25.86926762,0.032203181,10.77623834,1.366421305,6.212599528,0.301303995,13.97878152,4.051972683,45.12609427,40.27235649,0.263953942,14.60154924,0.063727069,22.77366885,14.73084357,10.9,36.6
12,434,Christian, Missouri,376.983871,243.0911937,179.5599078,0.081559908,2.689170507,0.746264977,29.80046083,19.94884793,19.17741935,8.592396313,182.8015963,92.09369641,14.99218017,0.036963369,10.23383874,1.259693424,7.956629484,0.363047815,5.447262821,3.800930744,34.32709105,45.55313054,0.320139346,20.11977841,0.088841069,11.8978076,16.83410402,10.7,30.4
5,76,Churchill, Nevada,312.4078947,161.0673564,157.8026316,0.064907895,1.639473684,0.474513158,27.62105263,17.53552632,11.76973684,11.16710526,223.2019329,112.8574494,21.41473212,0.042122525,12.53756489,1.12131935,6.879909424,0.301513809,9.296540328,5.667868726,37.18269539,47.88031427,0.195175439,14.93699034,0.056489662,14.69694149,21.07247224,9.6,28.8
22,481,Citrus, Florida,356.8045738,263.3217375,166.7442827,0.080056133,2.547401247,0.699835759,27.24407484,18.52848233,20.1997921,10.58586279,173.0778042,80.50703774,15.86922542,0.034867792,8.913610092,1.313924744,7.641109579,0.310881265,7.036759182,3.418206517,34.57251646,44.13004495,0.303262053,21.29743859,0.083313781,14.20168427,16.38000368,13.7,27.1
69,1595,Clackamas, Oregon,331.7429467,209.6304281,152.1040752,0.064432602,2.373730408,0.578709091,30.32583072,16.89880878,15.09918495,11.02695925,206.1632338,95.23932806,21.54637196,0.03526322,10.57898212,1.312894885,6.831185329,0.320797002,9.540058896,4.207889965,40.38707089,42.86053248,0.282586953,16.75239663,0.068893939,15.94402721,16.48187861,9.3,25.5
1,15,Claiborne, Louisiana,476.1333333,248.5375577,230.1333333,0.090666667,2.393333333,0.823266667,33.99333333,25.56666667,26.89333333,6.206666667,220.4259925,110.5699993,17.1025069,0.040476693,12.28411163,1.037031559,10.54574017,0.339078586,4.508985659,5.08159798,29.58599462,48.69594047,0.284920635,21.71806491,0.098007937,6.609622065,18.89797033,,
3,124,Claiborne, Tennessee,356.9677419,205.1570025,171.7580645,0.070620968,2.375,0.59183871,31.9266129,19.08225806,15.08548387,12.53870968,216.1807805,97.947806,23.69022386,0.035475551,10.8749752,1.25074508,6.620281924,0.301506067,11.29891407,4.125890097,41.52214054,43.78908728,0.282738095,14.68877219,0.070456989,18.44126889,16.26110761,14.3,34.4
23,295,Clallam, Washington,341.240678,194.7883932,161.359322,0.067579661,2.092542373,0.572410169,29.18745763,17.92779661,15.85118644,12.37694915,232.4976882,114.2134154,22.5170942,0.040980783,12.6853542,1.186992305,7.632247498,0.304979881,11.38181885,5.128977152,36.78013893,45.58296415,0.249112187,17.63689692,0.068144068,16.4259102,17.94571434,11.4,27.3
2,21,Clare, Michigan,322.6190476,130.0068556,148.3333333,0.059333333,0.961904762,0.421095238,30.64285714,16.46666667,11.84285714,18.44285714,307.0520447,136.3623687,35.8545594,0.045030038,15.1234038,1.152912188,6.97788461,0.299861834,22.28237984,6.798299948,44.18766711,43.05257952,0.114512472,12.75975337,0.050130385,25.98519295,19.0608249,11.8,31.2
2,22,Clarendon, South Carolina,273.0909091,228.7154956,95.86363636,0.031772727,3.104545455,0.441045455,32.63181818,10.65909091,12.82727273,14.52272727,143.4134166,48.33398727,17.9735467,0.018821165,5.37390922,1.409200957,6.164436747,0.246783632,8.180780345,1.772642516,53.2937415,29.8740553,0.369588745,16.8322032,0.052505411,27.71947176,9.156659118,16.5,39.8
2,93,Clarion, Pennsylvania,352.9354839,212.3752142,168.6236559,0.056688172,2.906451613,0.620569892,32.61075269,18.73655914,14.12365591,11.8483871,204.9011069,102.8627433,20.17777475,0.028996921,11.43418755,1.690851104,6.365711948,0.43181443,8.538549481,4.601206193,38.05531399,46.11537268,0.346006144,15.82931333,0.073877368,12.68290235,17.83821002,11.1,33
2,59,Clark, Illinois,337.6949153,171.8322812,143.9491525,0.055101695,1.562711864,0.617694915,36.03559322,15.99661017,12.98983051,20.26779661,242.4495085,101.3659608,29.42075811,0.034469267,11.26042643,1.051554901,6.665859938,0.333165175,18.18926811,4.73429876,45.48123817,39.24166526,0.186037127,15.27709657,0.073535109,26.02984994,15.49481595,10.8,33.1
14,270,Clark, Indiana,312.3925926,210.2370377,141.7814815,0.058848148,2.38,0.547307407,30.31814815,15.74666667,13.25333333,12.89222222,202.2517818,94.58871606,21.33025777,0.033155735,10.49856835,1.296911332,6.369188267,0.303035784,10.3478893,4.113741315,42.03758713,41.63578197,0.283333333,16.3266309,0.065155644,18.49013876,15.90349948,12.2,31.1
5,61,Clark, Kentucky,340.8688525,213.1560594,157.7377049,0.060409836,2.526229508,0.591311475,31.2147541,17.53114754,15.09344262,12.36721311,203.5541173,100.8655414,18.70932767,0.03340314,11.21459052,1.143274618,7.375351526,0.33175612,8.049879823,4.420136702,37.04936458,45.35722195,0.300741608,17.59341347,0.070394223,14.60084067,17.41613002,12.1,32
304,7213,Clark, Nevada,334.2230695,210.9226214,158.2024123,0.065981561,2.347261888,0.593576321,28.98882573,17.57612644,15.36192985,11.28352974,209.6272101,101.1823856,20.59805358,0.036667565,11.23577074,1.287578923,7.113968907,0.336590402,9.84677906,4.431842901,37.86899122,44.63404436,0.279435939,17.49696442,0.070663848,16.02168673,17.17409368,8.5,25.8
14,459,Clark, Ohio,346.6034858,234.4981089,164.0087146,0.069851852,2.391067538,0.674653595,28.7751634,18.21938998,17.20152505,10.3379085,184.5666513,90.08437748,17.03044472,0.033923689,10.00389339,1.15648744,7.117108184,0.329798113,7.61569626,4.140454419,35.87386999,45.25403394,0.284650897,18.87209606,0.080315904,14.02855999,17.95529274,13.2,30.4
129,3241,Clark, Washington,329.21444,206.4483232,154.7272447,0.064966677,2.313082382,0.580623573,29.13190373,17.18935514,15.00879358,10.95414995,204.0375482,95.84927989,20.74619461,0.035350324,10.64389595,1.349139706,6.981896665,0.347719341,9.506082355,4.121100046,39.34516762,43.6480791,0.27536695,17.00675328,0.069121854,16.2647309,16.41724573,9,30
3,32,Clarke, Alabama,273.3125,172.0328188,121.1875,0.04903125,1.890625,0.628,26.25,13.484375,12.240625,11.23125,217.1058241,89.29484109,25.84561608,0.031696661,9.94497189,1.441754941,7.178390944,0.358827181,13.91719156,3.717044169,42.2741707,41.37689703,0.225074405,16.34893227,0.074761905,19.59693917,16.22689859,15.8,36.1
28,344,Clarke, Georgia,323.4476744,186.1388222,150.3023256,0.064104651,2.264244186,0.551017442,31.9619186,16.69273256,12.08895349,13.81627907,232.85165,102.6405126,27.46583024,0.036323589,11.39209901,1.463028643,6.106259655,0.338248054,14.61719987,4.74942071,43.91163524,42.06632936,0.269552879,14.0220354,0.065597315,20.3456319,17.1848943,8.8,25.1
1,5,Clarke, Mississippi,353.4,116.4816664,163.4,0.0608,1.58,0.4404,40.12,18.18,8.36,19.6,315.5928996,147.2038993,36.25412336,0.050762151,16.3771634,1.355436019,6.688246139,0.376251931,16.81865186,7.477027591,45.42477476,46.12433637,0.188095238,8.450888865,0.052428571,21.40146782,20.98368688,15.2,35.6
10,154,Clatsop, Oregon,297.8766234,163.3655496,136.6623377,0.043603896,2.352597403,0.448415584,30.84090909,15.17922078,10.78246753,13.80974026,232.137386,114.3425234,24.63560529,0.02919907,12.69279198,1.597930153,6.126379717,0.285300572,13.29569294,5.001372625,42.14735216,44.31704498,0.280071119,13.53560286,0.053382808,20.55782393,16.68305678,10.6,29
1,20,Clay, Alabama,376.8,194.5966135,199.5,0.06515,1.75,0.70725,34.04,22.15,11.26,12.98,254.349421,123.9930312,28.6422909,0.037593393,13.69307278,2.439581927,6.170460438,1.478097837,12.0614286,5.8562399,44.83505889,44.24319244,0.208333333,10.92174867,0.084196429,17.48626854,18.18097333,14.3,37.7
1,13,Clay, Arkansas,403.8461538,197.1293414,210.5384615,0.078615385,2.269230769,0.433,40.43076923,23.38461538,9.653846154,19.63076923,291.1704846,156.9450412,31.30470537,0.04712697,17.28310927,2.430801915,4.855134767,0.854190118,17.43786723,6.108533413,42.99114383,47.73023994,0.27014652,9.278616223,0.051547619,20.15900775,18.39877854,11.2,32.7
28,848,Clay, Florida,348.745283,223.4430529,160.5695755,0.071395047,2.314740566,0.67870283,31.62240566,17.84221698,15.5696934,12.45507075,200.0945959,93.08312759,20.19515554,0.037530842,10.34067424,1.125573475,6.884158166,0.354347648,9.110681108,4.143752158,39.27503625,43.63328837,0.275564353,17.09167538,0.080797956,16.26387974,16.95546119,12.1,28.5
3,86,Clay, Indiana,258.9186047,227.2662844,100.2790698,0.04877907,3.308139535,0.572104651,25.38953488,11.14418605,14.6127907,8.059302326,154.6211679,61.40024323,16.6264205,0.028137774,6.824483864,1.747770611,7.187821514,0.280397373,6.950805921,2.176835184,40.78210836,37.52970325,0.393826135,21.68818839,0.068107697,14.30595038,11.56458604,11.2,32.5
3,14,Clay, Iowa,425.4285714,285.245581,209.2857143,0.090428571,2.035714286,0.661714286,31.69285714,23.26428571,21.52857143,10.81428571,165.7221098,76.68739575,14.49339317,0.033720468,8.526252545,0.906263677,7.55194838,0.274763568,5.400024199,3.272187107,33.69046779,45.41478636,0.242346939,20.89474585,0.07877551,12.80924379,17.53373585,9.6,30.6
2,16,Clay, Kansas,334,216.8992912,149.1875,0.048875,3.85,0.613,30.8125,16.56875,16.11875,9.49375,171.5932895,72.31118389,17.9052845,0.027159842,8.02163581,1.649987017,7.557729225,0.280652263,7.104662557,3.096316571,39.5010202,40.74118731,0.458333333,19.75779248,0.07297619,14.83246718,14.4434946,11.2,35.8
15,534,Clay, Minnesota,335.6947566,209.230825,156.3895131,0.065441948,2.305430712,0.611780899,29.36816479,17.37453184,15.71348315,11.19082397,199.4130568,93.75364104,19.78487767,0.036225273,10.40830041,1.23578501,7.14076919,0.329976274,9.537132822,4.374889828,38.75434322,43.9050255,0.274456037,17.34063129,0.072831059,17.35532171,17.66570443,7.5,28
1,5,Clay, Mississippi,289.8,109.3937647,122.6,0.0702,0.74,0.2328,32.72,13.64,8.78,19.02,341.962825,160.9800386,39.20207465,0.063780828,17.90135584,0.729992581,6.1543578,0.259693279,21.42131295,9.234266226,45.32793154,44.56012881,0.088095238,10.11193965,0.027714286,24.45018973,20.8623438,15.4,38.4
12,246,Clay, Missouri,347.9634146,202.5599261,170.6300813,0.066430894,2.413414634,0.602926829,29.38861789,18.95365854,15.30447154,11.19674797,218.4858914,110.1094338,20.52185974,0.036334657,12.22469163,1.272823594,7.209002249,0.362200089,10.0987969,4.787523053,37.31035973,46.13384574,0.287311266,16.55579453,0.071777003,16.40415749,17.44701765,11.7,28.8
1,5,Clay, Nebraska,137.4,34.49232508,50.6,0.0162,0.66,0.122,20.96,5.6,1.62,10.6,406.8597331,160.9223559,59.31707283,0.04937749,17.82055858,1.871957722,4.817823034,0.370277054,28.9472005,9.107529817,57.47409457,37.90565959,0.078571429,4.620245842,0.01452381,28.2090028,19.08390006,8.9,32.4
1,7,Clay, North Carolina,327.2857143,195.0744267,152.5714286,0.051,1.842857143,0.773285714,31.18571429,16.94285714,13.44285714,18.1,232.6883634,118.7476656,22.43751181,0.042096123,13.18990161,1.068123193,7.252437179,0.483418949,13.5673923,4.679908247,33.69477275,49.31924403,0.219387755,16.98598322,0.092057823,17.95764962,16.89645901,12.4,28.6
1,15,Clay, Texas,305.0666667,181.1144807,145.6666667,0.0622,2.133333333,0.435733333,33.93333333,16.17333333,8.013333333,19.37333333,241.7898285,113.3460562,28.10905728,0.039819395,12.59432912,1.476193289,5.915456309,0.284217339,18.34485204,5.287672054,44.83268813,42.060625,0.253968254,13.10668687,0.051873016,24.07564151,17.0087573,11.9,30.8
1,40,Clay, West Virginia,266.825,186.8516205,93.325,0.067125,2.535,0.425275,34.035,10.3575,10.27,13.4,201.8467174,69.39626552,28.2536789,0.038421896,7.701232746,1.503873014,5.683777572,0.272590455,12.59744847,3.006376566,53.31414792,32.36437621,0.301785714,14.32147588,0.050627976,20.87241183,11.84107568,13.2,36.3
13,193,Clayton, Georgia,360.1865285,259.5153701,166.0362694,0.066357513,3.185492228,1.020834197,31.1984456,18.44611399,17.8642487,11.43367876,169.9906106,81.97881295,15.34050422,0.029198914,9.106266765,1.256887182,7.080264423,0.365130512,6.7689426,3.194261013,35.67177638,44.47020499,0.379225265,19.85801862,0.121527881,13.8714673,14.97023625,11.2,39.5
1,83,Clear Creek, Colorado,350.6385542,262.0924091,161.6506024,0.064542169,2.814457831,0.523831325,32.66746988,17.95903614,15.36746988,11.8060241,181.4740709,80.803983,20.08615431,0.027849026,8.955061298,1.472773649,5.912622402,0.312559642,10.46271004,3.74223692,42.11357742,41.67598616,0.335054504,16.21043643,0.062360872,19.45279336,16.84795251,7.1,16.9
2,23,Clearfield, Pennsylvania,256.2173913,152.5099431,100.7391304,0.046173913,1.913043478,0.764695652,28.15652174,11.20434783,10.78695652,11.75652174,236.0229294,103.0373437,26.88555134,0.039369463,11.45208115,1.141947603,6.854069418,0.596273381,13.93775282,4.13471767,47.16080277,37.47161479,0.227743271,15.36758243,0.091035197,23.45923065,12.95781149,12.3,32.9
1,23,Clearwater, Idaho,357.0869565,166.2134306,167.4782609,0.052695652,2.243478261,0.664652174,34.97391304,18.6173913,13.46086957,16.02173913,250.9597148,124.4862734,26.51755683,0.03371002,13.82360743,2.029760404,7.17004399,1.107134391,12.74574983,5.380309114,40.53290223,45.48552295,0.267080745,13.98157482,0.079125259,18.77671356,18.07850739,11.3,29.2
3,161,Cleburne, Arkansas,311.863354,164.1859977,165.6832298,0.06710559,1.52484472,0.51142236,24.94285714,18.40186335,12.35465839,10.80496894,229.5011163,120.3805778,21.17495679,0.04341945,13.36260698,0.999230115,6.788018995,0.328515209,10.75787535,5.471668068,36.59835334,48.71813732,0.181529133,14.68350934,0.060883614,17.34934654,20.11875913,13.7,31.2
19,498,Clermont, Ohio,316.5,174.3441588,149.4437751,0.057985944,2.03253012,0.434698795,30.3246988,16.60361446,12.13493976,13.46767068,240.5592603,114.3599572,25.7885729,0.040312144,12.70309027,1.301826163,6.532690202,0.271140389,13.26716081,5.537029373,40.87636316,44.86848528,0.241967871,14.25515156,0.051749857,19.21457044,18.83619649,11.4,29.3
1,65,Cleveland, Arkansas,344.3076923,208.0255147,161.0307692,0.056323077,1.932307692,0.492476923,35.12153846,17.89230769,11.69846154,14.63230769,239.2861956,117.7376625,26.14245908,0.032003561,13.0488644,2.025360244,5.765404137,0.285188539,12.86698584,5.003280913,44.9489188,42.52395603,0.23003663,12.52712517,0.058628205,20.93778745,16.01026674,14.4,36.7
8,125,Cleveland, North Carolina,335.344,204.6759558,158.296,0.065648,1.704,0.578888,30.3048,17.5864,14.0928,13.0312,212.883831,102.12181,21.85558261,0.035777922,11.3264104,1.098592657,6.446649606,0.31079735,11.23361101,4.200062463,39.76224047,43.56773417,0.202857143,16.67002536,0.068915238,18.93451059,16.31269394,12.2,32.1
43,1742,Cleveland, Oklahoma,321.9506315,205.6704049,147.9753157,0.0617124,2.458438576,0.583534443,29.65086108,16.44001148,14.48978186,11.73748565,209.6764061,98.85440573,21.65658575,0.035180593,10.95929138,1.515817794,6.934737196,0.391336815,10.42255653,4.31977806,39.83418439,43.2274289,0.292671259,16.93838672,0.069468386,16.98520042,16.36646584,10.2,29.9
5,182,Clinton, Illinois,361.8076923,214.0492456,163.043956,0.064335165,2.109340659,0.69532967,33.99615385,18.11593407,15.57802198,13.56538462,215.0107504,93.07496111,23.96456199,0.033826763,10.33799543,1.22302701,6.758622656,0.466287875,11.21473929,4.109150563,41.54883009,41.97100382,0.251111983,16.48016609,0.082777342,17.7752703,16.52581004,8.5,27.8
2,88,Clinton, Indiana,376.1931818,207.0322653,176.0681818,0.064068182,2.405681818,0.680829545,34.93409091,19.55909091,15.8,13.96590909,241.2034433,114.9111033,25.42329444,0.036946693,12.76299384,1.39827963,7.007015932,0.368374818,12.61272645,5.206201665,40.01975428,44.89321056,0.286390693,15.08703516,0.081051136,18.29708537,18.43865605,12.3,30
1,6,Clinton, Iowa,205.5,113.0856752,87.33333333,0.036666667,1.166666667,0.983333333,22.43333333,9.683333333,7.866666667,12,215.6847533,67.91288957,31.54544994,0.024679586,7.519205096,1.05216702,6.121534166,0.542356609,18.64332861,2.970972995,54.26411226,33.5676387,0.138888889,12.16824903,0.117063492,32.43522899,14.46577269,12,31.2
9,164,Clinton, Michigan,322.2682927,186.0792524,155.3231707,0.066420732,2.255487805,0.516286585,27.8347561,17.25609756,14.50121951,11.75914634,221.5986519,111.9872866,20.94038801,0.038909967,12.43906564,1.378629191,7.336144031,0.299859941,9.648148842,4.815321487,36.49206266,46.35018679,0.268510453,17.15775056,0.061462689,15.50359731,17.43317545,9.2,32.7
2,27,Clinton, Missouri,276.1851852,135.5212099,118.0740741,0.041740741,1.151851852,0.317481481,33.31111111,13.12222222,7.237037037,16.84814815,278.7399048,126.213923,34.15683559,0.038111871,14.03042718,1.27772551,5.325834987,0.24583044,17.4635815,6.356078114,50.5790514,39.75623258,0.13712522,9.664716021,0.037795414,26.09745501,17.17545511,11.6,34.5
10,197,Clinton, New York,322.9340102,207.552791,144.6243655,0.056340102,2.08680203,0.615182741,29.83502538,16.06954315,15.25329949,12.90507614,220.3594625,99.70068633,23.55268599,0.031874604,11.0798359,1.162214382,7.19345877,0.331652287,13.00429011,4.510477611,40.18170989,42.03964284,0.248428813,17.77864727,0.073236041,18.90363258,16.67135026,9.8,29.6
4,105,Clinton, Ohio,310.3714286,194.6026753,130.3714286,0.048447619,2.42,0.483171429,33.93047619,14.4847619,11.49142857,15.52666667,213.4949607,88.75565068,26.00694087,0.0287809,9.856073071,1.280626938,5.872627153,0.256805573,14.64847908,4.154682643,51.68639344,36.25962172,0.288095238,12.05398484,0.057520408,28.30157447,15.89330457,11,34.8
3,11,Clinton, Pennsylvania,359.5454545,255.7013748,182.9090909,0.093090909,2.418181818,0.704363636,22.00909091,20.33636364,19.14545455,5.390909091,166.5545707,84.89293135,11.92281107,0.041271733,9.464481137,0.994884103,7.715699685,0.303613798,4.938860935,4.875721771,27.82751566,49.06318702,0.287878788,23.10929732,0.083852814,11.28238791,24.45612259,10.1,31.5
92,1648,Cobb, Georgia,326.6583738,206.6087105,156.434466,0.066292476,2.282099515,0.577109223,28.58786408,17.37706311,14.40139563,12.21535194,212.902244,105.7753219,20.61206831,0.038597981,11.73956213,1.302193554,6.867697139,0.331606095,10.40180148,4.695213581,37.65435959,45.75888676,0.271678514,16.58675364,0.068703479,17.01342935,17.7902933,8.9,22.4
30,783,Cochise, Arizona,336.3869732,232.7687616,156.1417625,0.06307152,2.867049808,0.67953129,30.45644955,17.34687101,15.27918263,10.46781609,194.0319149,92.07609776,19.57613071,0.033828643,10.22733958,1.407301038,6.554860751,0.374776641,8.848294433,3.928350993,40.12678363,42.59394863,0.341315453,17.27926775,0.080896582,15.59714055,16.07847427,9.8,24.7
3,56,Cocke, Tennessee,347.3392857,182.4364752,157.75,0.060607143,2.085714286,0.498964286,38.46071429,17.52678571,10.26785714,19.80178571,259.8256789,116.090404,31.82985648,0.041739423,12.88927716,1.294386801,5.5164211,0.302710582,19.24965103,5.369856777,46.34084806,43.45091317,0.24829932,10.20823877,0.05940051,25.45685241,18.27928814,15.2,33.7
30,889,Coconino, Arizona,297.3194601,194.0466212,137.2688414,0.054044994,2.555455568,0.537451069,29.53228346,15.24915636,11.27649044,11.61394826,207.2749244,97.74703997,22.36735012,0.033298718,10.85202917,1.505822725,5.843282512,0.311207606,10.47841809,4.485836571,42.53269135,43.55774675,0.304220901,13.9095619,0.06398227,17.99522346,17.41751102,7.5,21.5
3,322,Codington, South Dakota,358.8136646,215.2035048,171.0403727,0.068670807,2.579813665,0.637111801,31.56304348,19.00186335,15.88291925,12.62701863,205.126067,98.13054119,20.17218538,0.037553329,10.90398638,1.247216802,7.147496888,0.300462084,9.944266549,4.557951963,37.05604396,45.96300442,0.307120674,16.98095162,0.075846643,16.00356159,18.15847088,8.4,30.1
9,94,Coffee, Alabama,317.6382979,189.9442899,142.2234043,0.058,2.059574468,0.579851064,29.74255319,15.79574468,14.42340426,9.363829787,220.7379821,97.27953925,24.52638068,0.034379363,10.78497749,1.209382099,6.892384893,0.313373502,10.56118213,4.473897386,42.33907174,42.05874627,0.245187437,15.60218199,0.069029889,15.70193388,17.06374794,14,30.2
5,72,Coffee, Tennessee,368.75,206.6115165,182.1111111,0.079125,2.241666667,0.673736111,31.69027778,20.24305556,15.47777778,13.79722222,218.2053365,111.4374579,19.99021283,0.044510055,12.38313086,1.059687373,7.156738499,0.350505373,9.819594943,4.60153221,35.04451378,48.73005411,0.266865079,16.22543211,0.08020668,16.21895748,18.11890693,13.4,38.4
1,6,Coffey, Kansas,426,246.8976093,185.8333333,0.0905,2.45,1.000666667,45.41666667,20.63333333,17.16666667,17.51666667,242.4191924,94.48865151,32.95696468,0.037657382,10.43303003,1.043647984,7.915622546,0.472419844,18.87590354,4.907810358,52.67363711,35.29117246,0.291666667,12.03519043,0.119126984,29.82611196,17.09139473,9.1,32.9
3,37,Colbert, Alabama,442.7297297,261.9259588,224.5945946,0.101918919,2.616216216,0.901027027,28.05135135,24.95675676,26.35135135,8.756756757,181.3792095,96.25635341,11.17914755,0.042279569,10.69339814,0.958614996,10.17379193,0.359286184,4.085110355,4.199459942,25.72259037,48.91585382,0.311454311,25.36155581,0.107265122,8.128520062,18.79390863,16.8,36.6
7,140,Cole, Missouri,355.7214286,172.2844903,179.4571429,0.065685714,1.771428571,0.483235714,32.71285714,19.93642857,12.07142857,15.06214286,262.7174808,134.6923293,26.59307923,0.043450915,14.94831674,1.254254348,6.517900594,0.357606397,14.21590924,6.294535748,37.86449507,49.52299275,0.210884354,12.61251218,0.057528061,18.0785225,20.32513262,10.2,30
